,age,marital,segment,SocialMedia,income,creditRating,aveSpend,touchpoints,nTouchpoints,recent_touchpoint,num_creditRating,single,divorced,married,unknown,P4,P3,P2,P1,U,N,Y,C,B,D,A,F,E,New,G
11483,41,married,P4,N,60078.58,E,7.5,emailDestination,1,emailDestination,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11484,60,married,P4,Y,58000.0,B,2.5,emailDestination,1,emailDestination,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11485,36,single,P3,Y,62000.0,D,7.92,emailDestination,1,emailDestination,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
11486,33,divorced,P4,U,56000.0,C,467.49,emailDiscount emailDiscount smsGift emailDiscount emailDestination emailDiscount emailDiscount,7,emailDiscount,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11487,37,single,P2,Y,110000.0,B,14.01,mailDestination,1,mailDestination,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11488,35,married,P2,N,34320.0,C,200.67,smsDestination mailGift smsDestination emailDestination emailDestination mailDestination mailDiscount mailDestination,8,mailDestination,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
11489,36,single,P2,N,57000.0,C,15.43,smsDiscount,1,smsDiscount,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
11490,34,divorced,P1,U,27000.0,B,831.46,mailDiscount emailDestination emailGift,3,emailGift,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11491,50,married,P2,N,65000.0,C,76.65,smsDiscount emailGift,2,emailGift,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
11492,31,married,P2,N,27000.0,A,75.31,emailGift,1,emailGift,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11493,32,single,P3,U,42000.0,A,17307.23,emailDestination smsDestination mailDiscount smsDestination mailDiscount emailDestination,6,emailDestination,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11494,58,married,P3,N,80669.0,E,594.36,emailDestination emailDiscount emailDiscount,3,emailDiscount,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11495,35,married,P3,U,98000.0,B,65.81,mailDestination emailDiscount,2,emailDiscount,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11496,60,married,P4,Y,110000.0,A,664.73,mailDiscount smsGift,2,smsGift,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11497,59,divorced,P3,Y,50000.0,B,2.5,emailDestination,1,emailDestination,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11498,25,married,P2,U,97123.0,D,2.5,emailDestination,1,emailDestination,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11499,30,single,P3,U,65000.0,B,22.94,smsDestination emailDestination,2,emailDestination,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11500,59,married,P2,Y,42000.0,D,151.41,emailDiscount emailDiscount,2,emailDiscount,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11501,28,married,P1,N,38000.0,A,2.5,emailDestination,1,emailDestination,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11502,39,divorced,P2,N,45000.0,C,7.5,emailDestination,1,emailDestination,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
11503,48,married,P2,Y,50000.0,C,94.34,emailDiscount smsDiscount emailDestination,3,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11504,29,single,P2,Y,46700.0,D,7.36,emailDestination,1,emailDestination,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11505,33,married,P1,N,70000.0,E,6762.79,mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount smsGift,7,smsGift,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
11506,30,married,P1,U,25000.0,D,209.1,emailDestination smsGift mailGift,3,mailGift,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11507,48,married,P1,N,60000.0,New,1440.87,mailDiscount emailDestination,2,emailDestination,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11508,30,divorced,P3,Y,115000.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11509,30,married,P2,Y,42000.0,E,1.11,smsDiscount,1,smsDiscount,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11510,28,single,P1,Y,48000.0,E,961.87,smsDiscount emailGift emailDestination emailDiscount,4,emailDiscount,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11511,25,single,P2,U,65000.0,C,289.33,mailDiscount emailDestination emailGift mailDiscount emailGift smsDiscount,6,smsDiscount,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11512,49,divorced,P1,Y,95000.0,D,14.86,emailDiscount,1,emailDiscount,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11513,29,married,P3,U,40000.0,D,748.74,smsDestination,1,smsDestination,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11514,37,divorced,P1,U,24000.0,C,33.47,emailDestination emailDestination,2,emailDestination,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11515,32,single,P4,N,75000.0,F,503.26,smsGift smsDiscount emailDestination emailGift emailDiscount,5,emailDiscount,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11516,21,single,P3,N,59294.0,E,28.19,emailDestination emailDestination,2,emailDestination,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11517,34,single,P3,U,70000.0,F,186.85,emailGift smsDiscount smsGift,3,smsGift,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11518,47,married,P1,Y,47060.0,F,116.2,emailDestination emailDestination emailDestination emailDiscount,4,emailDiscount,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11519,39,single,P1,Y,135000.0,A,26.13,mailDiscount mailGift,2,mailGift,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11520,37,single,P4,Y,91000.0,D,6352.89,mailGift mailDiscount emailDiscount emailDestination emailDiscount emailDiscount emailDestination,7,emailDestination,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11521,33,married,P2,N,83000.0,D,15263.79,emailDestination mailDiscount smsDiscount emailGift mailDestination emailDestination emailDestination,7,emailDestination,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
11522,53,married,P1,U,73000.0,C,430.7,emailDestination emailDestination mailGift smsGift emailGift,5,emailGift,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11523,29,married,P1,U,65685.0,A,103.5,smsGift mailGift emailDiscount smsGift mailDestination mailGift,6,mailGift,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11524,44,married,P1,Y,74000.0,C,3143.46,emailDiscount smsGift emailDestination mailDestination mailDiscount mailDestination emailDiscount mailDiscount,8,mailDiscount,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
11525,43,single,P4,U,54000.0,A,123.25,emailDiscount smsGift emailDestination emailDestination,4,emailDestination,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11526,31,single,P3,N,41280.0,C,57.78,emailDiscount,1,emailDiscount,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
11527,26,married,P2,Y,54000.0,A,51.44,mailDiscount smsDiscount,2,smsDiscount,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11528,54,divorced,P1,U,65328.0,E,195.6,emailDestination emailDestination emailDestination emailDestination mailDiscount emailDestination,6,emailDestination,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
11529,53,married,P4,Y,45000.0,New,58.28,emailGift,1,emailGift,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11530,37,single,P2,U,130000.0,B,215.05,emailDiscount emailDiscount emailDestination emailDestination emailDestination emailGift,6,emailGift,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11531,29,single,P3,Y,27000.0,B,28.34,emailDiscount,1,emailDiscount,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11532,39,married,P3,N,89000.0,D,518.43,mailDiscount,1,mailDiscount,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11533,30,married,P2,U,84000.0,A,424.71,emailDestination emailGift emailDiscount mailDiscount emailDestination,5,emailDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
11534,44,single,P2,U,48000.0,B,2040.88,emailDestination emailDiscount emailDestination emailDiscount emailDiscount mailDiscount emailDestination mailDiscount,8,mailDiscount,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11535,33,married,P2,Y,98000.0,C,19.63,emailDestination emailDestination,2,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11536,33,single,P3,N,18000.0,D,46.64,emailDiscount,1,emailDiscount,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11537,29,single,P2,N,36000.0,A,1020.56,emailDestination emailDiscount emailDestination emailDestination emailDiscount mailDestination mailDiscount,7,mailDiscount,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11538,60,married,P2,N,58000.0,B,2.5,emailDestination,1,emailDestination,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11539,45,divorced,P3,U,36000.0,B,23.0,emailDiscount,1,emailDiscount,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11540,36,single,P4,N,53000.0,B,7.5,emailDestination,1,emailDestination,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11541,58,married,P4,U,80000.0,A,461.9,mailDestination smsGift smsGift smsGift,4,smsGift,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11542,36,single,P2,N,83000.0,C,17.45,mailGift emailDestination,2,emailDestination,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
11543,55,married,P2,N,80000.0,B,76.75,emailDiscount mailDiscount,2,mailDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11544,40,married,P4,Y,120000.0,B,24.43,emailDiscount,1,emailDiscount,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11545,30,married,P3,U,22000.0,B,24.26,emailDestination emailDestination,2,emailDestination,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11546,43,married,P4,U,40000.0,C,97.21,emailDestination mailDiscount,2,mailDiscount,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11547,49,married,P1,N,54000.0,New,14.24,emailDestination mailGift,2,mailGift,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11548,57,married,P4,Y,38000.0,D,61.87,emailDestination smsGift emailDestination smsDiscount,4,smsDiscount,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11549,31,married,P4,U,49200.0,C,430.58,mailDiscount,1,mailDiscount,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11550,26,single,P4,Y,45000.0,B,80.0,emailDiscount emailDestination emailDestination,3,emailDestination,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11551,45,married,P2,Y,38000.0,C,334.1,emailDestination emailDiscount emailDiscount smsGift,4,smsGift,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11552,40,married,P1,N,16512.0,B,81.27,mailDestination emailDestination emailDiscount,3,emailDiscount,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
11553,35,single,P4,N,55000.0,C,85.98,smsGift smsDestination,2,smsDestination,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11554,32,single,P3,U,42000.0,A,162.27,emailDiscount emailDestination smsGift emailDiscount smsDestination mailDiscount emailDiscount,7,emailDiscount,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11555,49,married,P3,Y,73000.0,D,7.36,emailDestination,1,emailDestination,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
11556,31,single,P1,U,32000.0,D,19.06,mailDiscount emailDestination,2,emailDestination,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11557,33,single,P3,N,90000.0,D,200.55,mailDestination,1,mailDestination,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11558,38,married,P2,N,90000.0,B,137.13,emailDestination emailGift,2,emailGift,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11559,41,single,P2,N,54500.0,B,227.5,emailDiscount emailDestination,2,emailDestination,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11560,28,single,P2,Y,48000.0,B,30.43,mailDiscount,1,mailDiscount,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11561,33,married,P1,U,49000.0,D,12.13,emailDestination,1,emailDestination,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11562,35,married,P3,Y,50000.0,B,237.88,mailDiscount emailDestination,2,emailDestination,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11563,37,divorced,P3,U,34000.0,A,27.02,mailDestination,1,mailDestination,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11564,30,divorced,P4,Y,45000.0,D,204.03,smsGift emailDestination emailDiscount,3,emailDiscount,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11565,46,married,P2,U,45000.0,C,643.95,smsDiscount,1,smsDiscount,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11566,43,married,P1,U,20000.0,C,14.15,smsDiscount,1,smsDiscount,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11567,36,single,P2,Y,85000.0,B,10.49,mailGift,1,mailGift,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11568,36,married,P4,Y,68000.0,B,2357.35,emailDestination mailDiscount mailDiscount mailDiscount,4,mailDiscount,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11569,41,married,P3,U,58000.0,E,20.63,emailDiscount,1,emailDiscount,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11570,40,single,P4,Y,35000.0,C,86.45,emailDestination emailDiscount,2,emailDiscount,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11571,38,single,P2,N,80000.0,A,14.19,emailDiscount,1,emailDiscount,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11572,33,married,P1,N,57600.0,A,427.5,emailDestination mailDiscount mailDiscount mailDiscount mailDiscount emailGift,6,emailGift,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11573,37,married,P3,Y,120000.0,E,60.0,emailDiscount,1,emailDiscount,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11574,42,married,P2,N,175000.0,B,1781.77,emailDiscount emailDestination emailDestination emailDiscount,4,emailDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11575,44,married,P1,Y,46410.0,A,27.84,emailDestination emailDiscount,2,emailDiscount,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11576,30,married,P2,N,27000.0,B,145.15,emailDiscount emailDiscount emailDiscount,3,emailDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11577,41,married,P4,U,24000.0,C,88.33,emailGift smsGift,2,smsGift,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11578,48,divorced,P3,U,30000.0,C,7.5,emailDestination,1,emailDestination,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11579,46,divorced,P1,N,40000.0,C,1220.39,emailDiscount emailDiscount emailDiscount emailDiscount smsGift,5,smsGift,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11580,29,married,P2,U,120000.0,B,16.37,smsDiscount emailDestination emailDestination,3,emailDestination,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11581,54,married,P3,N,37440.0,A,279.67,mailDiscount smsDestination emailDiscount emailDestination,4,emailDestination,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
11582,36,married,P2,U,88400.0,A,297.73,emailGift emailDestination emailDiscount smsDiscount mailDestination emailDiscount emailDestination,7,emailDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
11583,34,single,P4,N,100000.0,A,494.13,emailDestination emailGift mailDiscount emailDestination emailDestination mailDiscount emailGift,7,emailGift,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11584,53,married,P2,N,92000.0,B,12.13,emailDestination,1,emailDestination,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11585,36,married,P1,U,51000.0,C,2.5,emailDestination,1,emailDestination,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11586,38,married,P2,U,42000.0,D,672.5,mailDiscount smsDestination mailDiscount mailDiscount mailDiscount mailDiscount,6,mailDiscount,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11587,31,married,P3,N,32000.0,A,124.72,emailGift smsGift smsGift mailDiscount emailDiscount,5,emailDiscount,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
11588,33,married,P3,N,25000.0,C,225.64,smsDestination smsDestination smsDestination smsGift smsDestination smsDestination mailGift mailGift,8,mailGift,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
11589,34,married,P2,U,100000.0,F,110.8,emailDestination emailGift,2,emailGift,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
11590,37,married,P1,U,80000.0,A,179.74,emailDiscount mailDestination,2,mailDestination,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11591,57,divorced,P2,Y,124000.0,C,17883.9,smsDestination mailDiscount mailDiscount mailDiscount emailDiscount emailDestination,6,emailDestination,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11592,27,single,P1,N,55000.0,New,22.55,emailDestination emailDestination emailDestination,3,emailDestination,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11593,54,divorced,P1,N,72000.0,B,27.55,smsGift,1,smsGift,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
11594,30,single,P1,Y,150000.0,B,467.78,emailDestination emailDestination mailDestination emailDiscount,4,emailDiscount,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
11595,48,divorced,P4,N,73534.0,E,16756.96,mailDiscount emailDestination mailDiscount mailDiscount mailDiscount emailDiscount mailDiscount emailGift,8,emailGift,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11596,51,married,P3,N,46800.0,C,76.75,emailDiscount mailDiscount,2,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
11597,41,married,P1,U,48000.0,B,2.5,emailDestination,1,emailDestination,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11598,39,married,P3,Y,120000.0,A,163.59,emailDestination mailDiscount emailDiscount,3,emailDiscount,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11599,35,married,P4,Y,45500.0,C,20.83,emailDestination,1,emailDestination,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11600,36,married,P2,U,65000.0,B,24.26,emailDestination emailDestination,2,emailDestination,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11601,41,married,P2,Y,130000.0,B,3.52,smsDiscount smsDiscount,2,smsDiscount,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11602,44,married,P1,U,115000.0,C,2.5,mailDiscount emailDestination,2,emailDestination,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11603,45,married,P2,N,86000.0,E,523.84,emailDiscount emailDestination smsDiscount,3,smsDiscount,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11604,37,single,P2,N,78000.0,B,52.21,emailGift emailDestination smsGift,3,smsGift,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11605,59,married,P1,U,122000.0,D,88.89,emailDestination emailDiscount emailDestination,3,emailDestination,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11606,37,married,P3,Y,65000.0,B,1053.26,emailDiscount,1,emailDiscount,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11607,32,married,P4,U,70000.0,B,252.07,emailDestination emailDiscount smsDiscount,3,smsDiscount,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11608,35,married,P1,N,110000.0,D,4.92,emailDestination,1,emailDestination,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11609,29,single,P3,U,35000.0,B,12.13,emailDestination,1,emailDestination,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11610,52,divorced,P2,U,61500.0,New,52.6,emailDiscount mailGift,2,mailGift,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
11611,32,single,P2,Y,45000.0,D,440.0,mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount,8,mailDiscount,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11612,37,married,P1,U,75000.0,B,12.13,emailDestination,1,emailDestination,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11613,38,married,P1,N,35000.0,New,1151.99,smsDestination emailDiscount emailDestination mailDiscount,4,mailDiscount,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11614,51,married,P4,N,125000.0,C,32.2,smsDiscount emailDestination,2,emailDestination,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11615,53,married,P2,U,60000.0,C,20.83,emailDestination,1,emailDestination,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11616,36,single,P3,Y,50000.0,B,2.61,emailDestination,1,emailDestination,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11617,53,married,P3,N,56000.0,C,214.65,emailDiscount emailDiscount emailDiscount smsGift emailDestination emailDiscount smsGift,7,smsGift,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
11618,59,married,P1,N,65000.0,D,299.46,emailDiscount emailDiscount smsDestination emailDiscount,4,emailDiscount,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11619,31,single,P3,U,140000.0,B,93.41,emailDiscount emailDestination,2,emailDestination,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11620,60,married,P3,U,45000.0,C,102.24,mailDestination,1,mailDestination,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11621,31,divorced,P2,N,80000.0,A,247.42,smsDiscount emailDestination smsDiscount emailDiscount emailDestination smsDiscount,6,smsDiscount,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11622,36,married,P1,Y,50000.0,G,20.27,emailDestination emailDestination,2,emailDestination,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11623,36,married,P3,U,89000.0,E,68.06,emailDestination emailDiscount,2,emailDiscount,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11624,43,married,P1,Y,36000.0,A,0.0,emailDiscount emailDestination,2,emailDestination,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11625,59,divorced,P3,Y,122400.0,C,47.82,emailDestination emailDestination emailDestination emailDestination,4,emailDestination,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11626,53,single,P4,N,96000.0,D,385.66,mailDiscount,1,mailDiscount,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11627,38,married,P3,N,50000.0,A,18.87,emailDestination emailDestination emailDestination smsDiscount,4,smsDiscount,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
11628,36,married,P2,U,31800.0,C,7.5,emailDestination,1,emailDestination,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11629,59,married,P1,U,40000.0,B,20.21,emailDiscount smsDiscount,2,smsDiscount,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11630,40,married,P4,U,52000.0,D,7.5,emailDestination emailDestination emailDestination,3,emailDestination,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11631,32,married,P2,U,54000.0,D,12.13,emailDestination,1,emailDestination,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11632,24,single,P2,Y,72000.0,C,72.09,emailDestination mailDiscount emailDestination,3,emailDestination,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11633,49,married,P3,Y,72000.0,C,120.41,mailDiscount emailDiscount emailDestination emailDiscount,4,emailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11634,35,single,P2,U,55000.0,C,20.63,emailDiscount,1,emailDiscount,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11635,43,married,P3,Y,75000.0,C,316.18,emailGift emailDiscount,2,emailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11636,26,married,P2,U,86000.0,C,1210.74,emailDiscount mailDiscount smsDestination mailDiscount mailDestination mailDiscount,6,mailDiscount,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
11637,49,single,P3,Y,42000.0,New,124.53,emailDestination emailDestination emailDiscount emailDestination smsGift,5,smsGift,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
11638,30,married,P3,Y,28000.0,B,113.39,emailDestination mailDestination mailGift smsGift,4,smsGift,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11639,56,married,P2,U,37000.0,C,1042.1,emailDiscount smsDiscount emailDestination mailDiscount mailDiscount mailDiscount,6,mailDiscount,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
